Unnamed: 0,image_id,label,fold,0,1,2,3,4,preds
57,1009704586.jpg,3,0,0.0032656092662364244,0.0013165068812668324,0.010933088138699532,0.9803450703620911,0.004139664117246866,3
58,1009749557.jpg,2,0,0.007253869902342558,0.00858437828719616,0.9551807045936584,0.010146766901016235,0.018834255635738373,2
59,1009845426.jpg,3,0,1.4999255881775753e-07,9.508936926749811e-08,2.670994945219718e-06,0.9999969005584717,1.284593764694364e-07,3
60,1010470173.jpg,1,0,0.011811661534011364,0.9355626106262207,0.0026297455187886953,0.014129207469522953,0.03586672618985176,1
61,1010648150.jpg,3,0,0.022595759481191635,0.09683866798877716,0.03895893692970276,0.032765649259090424,0.8088409900665283,4
62,1010806468.jpg,4,0,0.013221369124948978,0.06524068862199783,0.1225859597325325,0.5216842889785767,0.2772677540779114,3
63,1010855776.jpg,3,0,0.0010284902527928352,0.0007821696344763041,0.0037252306938171387,0.9930780529975891,0.0013859939062967896,3
64,1010899191.jpg,3,0,2.9668890419998206e-05,1.8995679056388326e-05,5.802392115583643e-05,0.9998691082000732,2.4243279767688364e-05,3
65,1011139244.jpg,3,0,8.745890954742208e-05,7.707739132456481e-05,0.0002687477972358465,0.9995173215866089,4.938337588100694e-05,3
66,1011422445.jpg,3,0,0.040256500244140625,0.012452585622668266,0.16403955221176147,0.7698938846588135,0.013357490301132202,3
67,1011571614.jpg,4,0,0.018732793629169464,0.803842306137085,0.01858847215771675,0.024764027446508408,0.1340724378824234,1
68,1011602291.jpg,2,0,0.0029938719235360622,0.002182451542466879,0.9629263281822205,0.010343791916966438,0.021553607657551765,2
69,1011858443.jpg,3,0,0.17888014018535614,0.3688664138317108,0.17590944468975067,0.17749956250190735,0.09884443134069443,1
70,1011909285.jpg,4,0,0.01859595999121666,0.01789102703332901,0.02567340061068535,0.04040106013417244,0.8974385857582092,4
71,1012257169.jpg,4,0,0.007769464515149593,0.006998015567660332,0.08468504250049591,0.01102104689925909,0.8895265460014343,4
72,1012305013.jpg,1,0,0.7089107632637024,0.09172982722520828,0.02474234066903591,0.017212823033332825,0.15740419924259186,0
73,1012426959.jpg,0,0,0.5592782497406006,0.2638506591320038,0.03578336164355278,0.02261778898537159,0.11847001314163208,0
74,101253257.jpg,1,0,0.015581735409796238,0.6780698299407959,0.019887572154402733,0.2691853940486908,0.017275508493185043,1
75,1012599090.jpg,3,0,0.000339143822202459,0.00027334617334418,0.001342775416560471,0.9970855116844177,0.0009591967682354152,3
76,1012623980.jpg,1,0,0.051104068756103516,0.8810881972312927,0.00920611061155796,0.011850000359117985,0.04675161838531494,1
77,1012755275.jpg,3,0,5.5990456715449e-09,5.394511060075047e-09,6.725846191102391e-08,0.9999998807907104,3.7241456585235255e-09,3
78,1012804587.jpg,1,0,0.009867636486887932,0.9446823000907898,0.011497215367853642,0.006322199013084173,0.027630602940917015,1
79,1012902365.jpg,4,0,0.28776007890701294,0.14781838655471802,0.06272844225168228,0.014484242536127567,0.4872087240219116,4
80,1013678821.jpg,3,0,0.0003230352303944528,0.0005744196241721511,0.001196259749121964,0.997577965259552,0.0003283257829025388,3
81,1013734375.jpg,3,0,2.4279796662085573e-07,1.0735632827163499e-07,2.6019446863756457e-07,0.9999991655349731,2.361822453167406e-07,3
82,1014087087.jpg,3,0,1.4020446315043955e-06,5.611979645436804e-07,1.3486179341271054e-05,0.9999829530715942,1.5670020729885437e-06,3
83,1014332426.jpg,4,0,0.062466248869895935,0.18935498595237732,0.037682414054870605,0.17609605193138123,0.5344002842903137,4
84,1014359226.jpg,2,0,0.011734956875443459,0.007400001864880323,0.9083566069602966,0.05416581779718399,0.018342619761824608,2
85,1014365825.jpg,3,0,0.010886270552873611,0.019131572917103767,0.07713024318218231,0.8767567873001099,0.01609516330063343,3
86,1014433832.jpg,3,0,7.674821245018393e-05,3.299376476206817e-05,0.00020571937784552574,0.9996252059936523,5.9250116464681923e-05,3
87,1014492188.jpg,1,0,0.00021053339878562838,0.9960470795631409,0.00036329153226688504,0.0015565484063699841,0.0018225422827526927,1
88,1014810796.jpg,3,0,0.003691836027428508,0.0015264704125002027,0.005687180906534195,0.9848244786262512,0.004270023666322231,3
89,1014888611.jpg,3,0,5.234034688328393e-06,2.7752266760217026e-06,0.00026679629809223115,0.999721348285675,3.912775355274789e-06,3
90,1015034348.jpg,3,0,4.2215797293465585e-06,1.9770300241361838e-06,8.905366485123523e-06,0.999981164932251,3.682836677398882e-06,3
91,1015143489.jpg,3,0,0.003691231133416295,0.002939170226454735,0.43915855884552,0.5367269515991211,0.017484068870544434,3
92,1015749198.jpg,2,0,0.011739800684154034,0.0061993044801056385,0.49758026003837585,0.4728619158267975,0.011618686839938164,2
93,1016027375.jpg,1,0,0.12098148465156555,0.5088875889778137,0.05201509967446327,0.018254665657877922,0.2998611032962799,1
94,1016258639.jpg,3,0,0.004143045749515295,0.004711139481514692,0.005928080528974533,0.9835920333862305,0.0016257105162367225,3
95,1016334938.jpg,3,0,0.011284148320555687,0.0047362507320940495,0.02562599629163742,0.9520756602287292,0.006278026383370161,3
96,1016415263.jpg,1,0,0.04277927055954933,0.7778834700584412,0.04985908046364784,0.09698674082756042,0.03249148651957512,1
97,10169000.jpg,1,0,0.07605602592229843,0.5134301781654358,0.06553918123245239,0.06622559577226639,0.2787489891052246,1
98,1016955090.jpg,2,0,0.0067148106172680855,0.006465297192335129,0.9628507494926453,0.013527543283998966,0.010441582649946213,2
99,1017006970.jpg,3,0,0.03327564522624016,0.02053370326757431,0.04746764898300171,0.8806638121604919,0.018059225752949715,3
100,101712540.jpg,2,0,0.004059325437992811,0.003157780971378088,0.9523204565048218,0.03590169921517372,0.004560804460197687,2
101,1017415426.jpg,4,0,0.013322471641004086,0.016699807718396187,0.01856810599565506,0.018440863117575645,0.9329686760902405,4
102,1017667711.jpg,2,0,0.010792187415063381,0.08177706599235535,0.8372611999511719,0.026364505290985107,0.04380500689148903,2
103,1017670009.jpg,2,0,0.003208355512470007,0.008480203337967396,0.9598114490509033,0.004317129496484995,0.024182818830013275,2
104,1017827385.jpg,4,0,0.01002010703086853,0.003718381514772773,0.015080911107361317,0.04970015585422516,0.9214803576469421,4
105,1017890227.jpg,3,0,0.008327679708600044,0.003909782972186804,0.002909757662564516,0.9628147482872009,0.022038128226995468,3
106,1018433055.jpg,3,0,0.059396665543317795,0.06527500599622726,0.047846268862485886,0.17179304361343384,0.655689001083374,4
107,1018450745.jpg,1,0,0.009959476999938488,0.9611214995384216,0.00815661996603012,0.010307577438652515,0.010454831644892693,1
108,101876866.jpg,3,0,6.547672182222186e-09,2.7139486213911823e-09,5.0671939533231125e-08,1.0,1.8441487226183995e-09,3
109,1018973237.jpg,0,0,0.5003261566162109,0.1452760249376297,0.1194285973906517,0.02127554826438427,0.21369366347789764,0
110,1019359196.jpg,3,0,0.0018086712807416916,0.0008575066458433867,0.0034187010023742914,0.9916001558303833,0.0023149512708187103,3
111,1019366633.jpg,4,0,0.02264537662267685,0.02354481630027294,0.0264149010181427,0.05060788616538048,0.876787006855011,4
112,1019398233.jpg,4,0,0.03546943888068199,0.009976306930184364,0.02763405628502369,0.009216343984007835,0.9177039861679077,4
113,1019486948.jpg,3,0,0.012910296209156513,0.007777017541229725,0.0061688716523349285,0.8269069790840149,0.14623688161373138,3
114,101960837.jpg,3,0,0.00625261478126049,0.01674208976328373,0.002428400330245495,0.9641348123550415,0.010442144237458706,3
115,1020196137.jpg,3,0,0.020383499562740326,0.008788757026195526,0.025367798283696175,0.9223504066467285,0.023109547793865204,3
116,1020245430.jpg,3,0,0.00019220472313463688,9.207354742102325e-05,0.0005564599996432662,0.9989498257637024,0.00020946543372701854,3
117,1020387881.jpg,3,0,0.015984689816832542,0.014831961132586002,0.6368703246116638,0.3004302978515625,0.03188275173306465,2
118,102039365.jpg,0,0,0.07145343720912933,0.02341434359550476,0.012175279669463634,0.06561407446861267,0.8273428678512573,4
119,1020423203.jpg,3,0,0.0015284037217497826,0.0016500558704137802,0.0011407106649130583,0.9922482967376709,0.003432481549680233,3
120,1020636424.jpg,3,0,5.001255703973584e-05,2.3341994165093638e-05,0.000141616677865386,0.999754011631012,3.101331094512716e-05,3
121,1020936674.jpg,1,0,0.009724658913910389,0.9510451555252075,0.012600285932421684,0.011392103508114815,0.015237841755151749,1
122,1021655183.jpg,2,0,0.04072435945272446,0.02732071839272976,0.7475526928901672,0.010100419633090496,0.17430171370506287,2
123,1021758544.jpg,0,0,0.29154443740844727,0.1587558388710022,0.0449187345802784,0.11266032606363297,0.39212068915367126,4
124,1022008227.jpg,3,0,0.018847918137907982,0.015338308177888393,0.012084676884114742,0.890060544013977,0.06366850435733795,3
125,1022283943.jpg,3,0,0.0027717689517885447,0.0049032652750611305,0.01527039147913456,0.9751079678535461,0.001946542295627296,3
126,1022307478.jpg,3,0,0.0049969772808253765,0.001698601758107543,0.00265224976465106,0.989052951335907,0.0015991987893357873,3
127,1022475063.jpg,3,0,4.7766305215191096e-05,4.0782528230920434e-05,7.946020923554897e-05,0.9998094439506531,2.2557567717740312e-05,3
128,1022790491.jpg,3,0,0.014492407441139221,0.011618453077971935,0.012346872128546238,0.9508945345878601,0.010647725313901901,3
129,1022850256.jpg,3,0,3.4380565921310335e-05,2.4154040147550404e-05,6.086285793571733e-05,0.9998328685760498,4.760598312714137e-05,3
130,1022932733.jpg,4,0,0.15874969959259033,0.04020729660987854,0.048333603888750076,0.015671592205762863,0.7370378375053406,4
131,1023151050.jpg,3,0,5.2078012231504545e-05,1.4690371244796552e-05,1.9906878151232377e-05,0.9998860359191895,2.727385435719043e-05,3
132,1023663951.jpg,4,0,0.5915598273277283,0.14435414969921112,0.02954559586942196,0.008693930692970753,0.22584649920463562,0
133,1023837322.jpg,3,0,5.234651325736195e-05,2.8942808057763614e-05,0.0001385651557939127,0.9997127652168274,6.728871812811121e-05,3
134,1023937437.jpg,3,0,1.5772889128129464e-06,9.257445299226674e-07,3.2929033295658883e-06,0.9999926090240479,1.5776665804878576e-06,3
135,1024067372.jpg,4,0,0.13179200887680054,0.04357217252254486,0.05878177657723427,0.19300110638141632,0.5728529095649719,4
136,1024089865.jpg,0,0,0.03864259645342827,0.039139654487371445,0.00867487397044897,0.7552493214607239,0.15829354524612427,3
137,1024191493.jpg,3,0,0.0037635695189237595,0.013411936350166798,0.013362444937229156,0.944886326789856,0.024575786665081978,3
138,1024367055.jpg,2,0,0.0018817064119502902,0.0017221476882696152,0.9861642718315125,0.004220413509756327,0.006011451128870249,2
139,102447703.jpg,3,0,0.02404310740530491,0.010015993379056454,0.24653129279613495,0.6089877486228943,0.11042183637619019,3
140,1024504187.jpg,1,0,0.01718660444021225,0.8705479502677917,0.026692930608987808,0.020065706223249435,0.06550677865743637,1
141,102485576.jpg,0,0,0.06220921501517296,0.18828609585762024,0.020682886242866516,0.650055468082428,0.07876642048358917,3
142,1024995071.jpg,3,0,0.0029623243026435375,0.001873419270850718,0.0013745779870077968,0.9915743470191956,0.002215309301391244,3
143,1025060651.jpg,3,0,0.0016668748576194048,0.0011146239703521132,0.0007605389109812677,0.9956256151199341,0.0008323468500748277,3
144,1025198223.jpg,3,0,0.010312879458069801,0.005435475613921881,0.02417510375380516,0.9385437369346619,0.021532773971557617,3
145,1025466430.jpg,2,0,0.008602921850979328,0.0102158822119236,0.9121021628379822,0.0593457855284214,0.009733251295983791,2
146,1025492337.jpg,3,0,0.025917135179042816,0.025541145354509354,0.33212581276893616,0.5911507606506348,0.025265078991651535,3
147,1025511060.jpg,2,0,0.004508528858423233,0.005903914105147123,0.9658759236335754,0.008211631327867508,0.015500026755034924,2
148,1025557405.jpg,3,0,0.01768648251891136,0.00470863189548254,0.02569742314517498,0.9363232254981995,0.015584222972393036,3
149,1025616565.jpg,3,0,2.1865562302991748e-05,5.461054570332635e-06,4.1470889300398994e-06,0.9999644756317139,4.03958711103769e-06,3
150,1025693532.jpg,3,0,0.023377856239676476,0.037259023636579514,0.002976378658786416,0.9285435080528259,0.007843175902962685,3
151,1026177105.jpg,2,0,0.0022740510758012533,0.001991836354136467,0.9503095746040344,0.016105981543660164,0.02931850217282772,2
152,1026467332.jpg,0,0,0.41649192571640015,0.4341854155063629,0.007879856042563915,0.07586584240198135,0.06557698547840118,1
153,1026511145.jpg,3,0,0.07403358817100525,0.022389603778719902,0.2704295516014099,0.37879836559295654,0.25434887409210205,3
154,1026915452.jpg,1,0,0.07446423172950745,0.3496478796005249,0.148407444357872,0.09725569933652878,0.33022478222846985,1
155,102719039.jpg,3,0,0.0058808051981031895,0.003151198383420706,0.005087146069854498,0.9770596027374268,0.008821149356663227,3
156,1027550629.jpg,3,0,0.005143653601408005,0.0032235535327345133,0.010168246924877167,0.9608411192893982,0.020623482763767242,3
157,1027766963.jpg,3,0,0.01268376037478447,0.004086516797542572,0.19004276394844055,0.7872236967086792,0.005963189993053675,3
158,1027796931.jpg,0,0,0.9178444147109985,0.015101324766874313,0.009167018346488476,0.006919794250279665,0.05096737667918205,0
159,1028041356.jpg,3,0,0.00012802529090549797,3.7680205423384905e-05,0.0015426696045324206,0.9982095956802368,8.200514275813475e-05,3
160,1028105805.jpg,3,0,1.9067501852987334e-05,2.448530722176656e-05,1.0832025509444065e-05,0.9999370574951172,8.611486009613145e-06,3
161,1028128877.jpg,4,0,0.03090505674481392,0.016048558056354523,0.01636013388633728,0.052320703864097595,0.8843656778335571,4
162,1028318593.jpg,3,0,4.349769733380526e-05,1.3927899090049323e-05,5.363268428482115e-05,0.9998705387115479,1.837844683905132e-05,3
163,1028446573.jpg,3,0,0.0010750449728220701,0.0005212336545810103,0.0012683351524174213,0.9940417408943176,0.0030936014372855425,3
164,1028629473.jpg,1,0,0.04142243042588234,0.2464035600423813,0.5482789278030396,0.10308157652616501,0.060813505202531815,2
165,1028697500.jpg,2,0,0.002829722361639142,0.0034987488761544228,0.9748015403747559,0.012991546653211117,0.0058785248547792435,2
166,1029560899.jpg,3,0,0.020845038816332817,0.01457529328763485,0.059235092252492905,0.9001872539520264,0.005157364532351494,3
167,102968016.jpg,3,0,0.012738510966300964,0.046608973294496536,0.016281092539429665,0.731577455997467,0.19279395043849945,3
168,1029778366.jpg,3,0,0.02302938513457775,0.016891825944185257,0.0694534033536911,0.8153196573257446,0.07530569285154343,3
169,1029779424.jpg,3,0,0.00017322503845207393,0.00019995948241557926,0.00039768897113390267,0.9991070628166199,0.00012200196215417236,3
170,1030448520.jpg,1,0,0.06059056147933006,0.26941409707069397,0.02064391039311886,0.07668612152338028,0.5726653933525085,4
171,1031500522.jpg,3,0,1.0568862451876271e-10,3.2969037222496667e-11,6.985861333852483e-10,1.0,3.647322027733324e-11,3
172,1031772206.jpg,3,0,1.0845116776181385e-05,1.8507040294934995e-05,6.296460196608678e-05,0.9998955726623535,1.211149719893001e-05,3
173,1032082353.jpg,3,0,0.004937985446304083,0.006704303901642561,0.03444775566458702,0.9426094889640808,0.011300482787191868,3
174,1032383932.jpg,3,0,0.12365337461233139,0.020186670124530792,0.05982638895511627,0.07753352075815201,0.7188001275062561,4
175,1032460539.jpg,2,0,0.009710723534226418,0.010644841939210892,0.9441128373146057,0.010107126086950302,0.02542438916862011,2
176,1032629824.jpg,1,0,0.01252699177712202,0.8533840179443359,0.029993442818522453,0.05104794353246689,0.0530475452542305,1
177,1033283646.jpg,3,0,0.021183665841817856,0.07110179215669632,0.03472272679209709,0.8594949245452881,0.013496900908648968,3
178,1033403106.jpg,0,0,0.8787030577659607,0.05542909726500511,0.006923847831785679,0.012811611406505108,0.0461324043571949,0
179,1033787784.jpg,1,0,0.005249455105513334,0.9507638812065125,0.008648601360619068,0.007833089679479599,0.02750486135482788,1
180,1033962303.jpg,4,0,0.026686260476708412,0.07096739113330841,0.12875720858573914,0.575314462184906,0.1982746720314026,3
181,1034219276.jpg,4,0,0.05269046500325203,0.033052958548069,0.06549061089754105,0.01921483874320984,0.829551100730896,4
182,1034286210.jpg,3,0,2.3966122171259485e-05,5.227720066613983e-06,4.0202932723332196e-05,0.9999227523803711,7.792215001245495e-06,3
183,1034407153.jpg,3,0,1.214190160681028e-05,5.19186551173334e-06,5.830775626236573e-05,0.9999098777770996,1.4392624507308938e-05,3
184,1034527129.jpg,3,0,0.00010122218372998759,0.0002608992508612573,0.0007241875282488763,0.9987285733222961,0.0001851510751293972,3
185,1034548842.jpg,2,0,0.025099504739046097,0.0185533594340086,0.8708242177963257,0.02018541842699051,0.06533746421337128,2
186,1034577161.jpg,3,0,0.016997069120407104,0.007581672631204128,0.6042026281356812,0.3578226566314697,0.013395961374044418,2
187,1034735631.jpg,1,0,0.0035110542085021734,0.037543535232543945,0.5416969060897827,0.020745540037751198,0.39650294184684753,2
188,1035014017.jpg,4,0,0.1287560760974884,0.10528533905744553,0.030299372971057892,0.02106999047100544,0.7145892381668091,4
189,1035350866.jpg,3,0,9.413010957359802e-07,9.77162358140049e-07,1.692805881248205e-06,0.9999957084655762,7.506796464440413e-07,3
190,1035475040.jpg,3,0,0.005836597643792629,0.005671672057360411,0.005390138830989599,0.9773139357566833,0.005787648726254702,3
191,1036133928.jpg,3,0,1.5351178106470798e-09,2.1127264382414523e-09,1.547565986470545e-08,1.0,5.93242066582178e-10,3
192,1036302176.jpg,3,0,2.0803292954951758e-06,6.26597966402187e-06,4.8492888709006365e-06,0.9999853372573853,1.3726973975280998e-06,3
193,103630546.jpg,3,0,0.000278831081232056,0.0001565255515743047,0.002166310790926218,0.9972217082977295,0.0001766197819961235,3
194,1036380403.jpg,2,0,0.006322984583675861,0.0034949139226228,0.9224321246147156,0.058955784887075424,0.008794247172772884,2
195,1036692910.jpg,3,0,0.007501938845962286,0.0029807682149112225,0.0071974461898207664,0.9754149913787842,0.00690481485798955,3
196,1036697361.jpg,3,0,0.009363904595375061,0.005494439043104649,0.001822541351430118,0.8976739048957825,0.0856451541185379,3
197,1036774035.jpg,3,0,0.011188116855919361,0.007039735559374094,0.017406350001692772,0.927280843257904,0.037084925919771194,3
198,1036959902.jpg,0,0,0.906977117061615,0.029682714492082596,0.017335014417767525,0.007787614595144987,0.038217511028051376,0
199,1037277772.jpg,1,0,0.07727883756160736,0.7519742250442505,0.06827973574399948,0.04343684762716293,0.05903033912181854,1
200,1037337861.jpg,3,0,0.007178494241088629,0.00751679390668869,0.013945354148745537,0.9471529722213745,0.024206308647990227,3
201,103776422.jpg,1,0,0.05889121815562248,0.8382719159126282,0.018726296722888947,0.025076070800423622,0.05903446674346924,1
202,1038166459.jpg,3,0,0.0007708191988058388,0.0013659981777891517,0.0015432315412908792,0.9955052137374878,0.0008146999171003699,3
203,1038176489.jpg,3,0,0.02674720250070095,0.08761157840490341,0.03482912853360176,0.8167438507080078,0.034068264067173004,3
204,1038640139.jpg,1,0,0.021707314997911453,0.915215790271759,0.015268972143530846,0.015340081416070461,0.03246787562966347,1
205,1038916688.jpg,3,0,0.004424410406500101,0.010982973501086235,0.07483390718698502,0.9040743708610535,0.005684345494955778,3
206,1039045921.jpg,3,0,0.012008463963866234,0.007117073051631451,0.004198524635285139,0.7443017959594727,0.23237407207489014,3
207,1039176615.jpg,4,0,0.006903931964188814,0.004923507571220398,0.005873851478099823,0.020491644740104675,0.9618070721626282,4
208,1039292236.jpg,4,0,0.030054496601223946,0.041453514248132706,0.7198559641838074,0.10862492769956589,0.10001110285520554,2
209,1039658655.jpg,3,0,0.006321100518107414,0.011494011618196964,0.002986550098285079,0.9478071331977844,0.03139117732644081,3
210,1039676268.jpg,3,0,0.0038886230904608965,0.002588702365756035,0.0032345387153327465,0.9830794334411621,0.00720872962847352,3
211,1039830931.jpg,3,0,3.528135493979789e-05,1.1996035937045235e-05,5.125158713781275e-05,0.9998905658721924,1.0865488548006397e-05,3
212,1039851684.jpg,3,0,0.004782422445714474,0.022431854158639908,0.0045853909105062485,0.961742103099823,0.006458265241235495,3
213,1040079282.jpg,3,0,0.00011018300574505702,3.956055661546998e-05,8.906050061341375e-05,0.9996654987335205,9.573942952556536e-05,3
214,1040156603.jpg,3,0,0.016629323363304138,0.06781104952096939,0.12656523287296295,0.7525302171707153,0.036464083939790726,3
215,1040315063.jpg,0,0,0.9473991990089417,0.013405293226242065,0.008439105935394764,0.003798336023464799,0.026958009228110313,0
216,1040699059.jpg,1,0,0.005288946907967329,0.9724417328834534,0.008612467907369137,0.004599641542881727,0.009057201445102692,1
