,logits0,logits1,logits2,logits3,logits4,pred,label
151,0.010531292296946049,0.18603497743606567,0.3360190689563751,0.12818121910095215,0.3392333984375,2,4
152,0.12000368535518646,0.7075672745704651,0.018629806116223335,0.1377369910478592,0.016062213107943535,0,1
153,0.026902245357632637,0.0666511207818985,0.20886832475662231,0.6722860336303711,0.025292236357927322,3,3
154,0.06236261874437332,0.5578645467758179,0.04054805636405945,0.10736951231956482,0.23185530304908752,1,1
155,0.010678654536604881,0.015348333865404129,0.015886005014181137,0.9384835362434387,0.019603442400693893,3,3
156,0.011247016489505768,0.01728043332695961,0.028685785830020905,0.9168936014175415,0.02589316852390766,3,3
157,0.011306865140795708,0.015867553651332855,0.036774951964616776,0.9184617400169373,0.017588932067155838,3,3
158,0.8347044587135315,0.019731588661670685,0.019823066890239716,0.054350484162569046,0.0713903158903122,0,0
159,0.010656774044036865,0.015639761462807655,0.03337440267205238,0.9242343902587891,0.01609473116695881,3,3
160,0.01851806230843067,0.020729871466755867,0.016205772757530212,0.9201316833496094,0.02441456727683544,3,3
161,0.018608765676617622,0.058541540056467056,0.12168833613395691,0.15692177414894104,0.6442395448684692,4,4
162,0.013467250391840935,0.020422639325261116,0.017276471480727196,0.924562394618988,0.024271203204989433,3,3
163,0.010593416169285774,0.017223581671714783,0.01558541227132082,0.9314848780632019,0.02511274442076683,3,3
164,0.01464816089719534,0.8160046935081482,0.05566979944705963,0.09041028469800949,0.023267090320587158,1,1
165,0.009316961281001568,0.01829318143427372,0.8758997321128845,0.08740673959255219,0.009083439595997334,2,2
166,0.015003892593085766,0.024405421689152718,0.08113288879394531,0.8635453581809998,0.015912462025880814,3,3
167,0.05879470333456993,0.14272838830947876,0.059203486889600754,0.6648462414741516,0.07442718744277954,3,3
168,0.014482428319752216,0.021397443488240242,0.03706815466284752,0.9003363251686096,0.026715638116002083,3,3
169,0.012157709337770939,0.018570011481642723,0.013464032672345638,0.9334726333618164,0.02233554609119892,3,3
170,0.30023428797721863,0.3690722584724426,0.018676115199923515,0.1639988124370575,0.14801855385303497,1,1
171,0.010978409089148045,0.021493583917617798,0.01665644533932209,0.9291486740112305,0.021722836419939995,3,3
172,0.011321327649056911,0.018746433779597282,0.020114807412028313,0.9256110191345215,0.024206386879086494,3,3
173,0.012628771364688873,0.03550572320818901,0.017038121819496155,0.9047834873199463,0.03004383109509945,3,3
174,0.04004355147480965,0.010575281456112862,0.013624057173728943,0.19182005524635315,0.7439370155334473,3,4
175,0.02603723108768463,0.02112703211605549,0.8350605964660645,0.09064725786447525,0.027127893641591072,2,2
176,0.015957564115524292,0.7260724306106567,0.06673600524663925,0.11853355169296265,0.07270043343305588,1,1
177,0.01729726418852806,0.06356696039438248,0.043600160628557205,0.8591763973236084,0.01635918766260147,3,3
178,0.864050567150116,0.039072584360837936,0.014425906352698803,0.05206012353301048,0.030390918254852295,0,0
179,0.02906637080013752,0.6825670003890991,0.01940181851387024,0.07434877753257751,0.19461606442928314,1,1
180,0.01572778820991516,0.09670472145080566,0.033888667821884155,0.8036972880363464,0.0499815009534359,4,3
181,0.01575326733291149,0.023783085867762566,0.2844776511192322,0.08099283277988434,0.5949931740760803,4,4
182,0.016421936452388763,0.021442843601107597,0.021217280998826027,0.921631395816803,0.019286539405584335,3,3
183,0.010135766118764877,0.01842217892408371,0.022492222487926483,0.9160672426223755,0.03288258612155914,3,3
184,0.018947362899780273,0.017757128924131393,0.02028706669807434,0.9146649241447449,0.028343476355075836,3,3
185,0.021657397970557213,0.06725732237100601,0.7407358288764954,0.12027592211961746,0.05007350072264671,2,2
186,0.019876152276992798,0.027540555223822594,0.32984933257102966,0.5992023944854736,0.023531664162874222,3,3
187,0.02769378386437893,0.09459265321493149,0.4024985730648041,0.10393931716680527,0.3712756633758545,1,2
188,0.05568389967083931,0.018189119175076485,0.012981443665921688,0.09810052812099457,0.8150449395179749,4,4
189,0.014956064522266388,0.021617766469717026,0.017906485125422478,0.9216335415840149,0.02388613484799862,3,3
190,0.012137290090322495,0.01719435304403305,0.0246681310236454,0.9144598245620728,0.03154034912586212,3,3
191,0.011486600153148174,0.016269681975245476,0.017626523971557617,0.9376718401908875,0.016945427283644676,3,3
192,0.013448584824800491,0.015420696698129177,0.019546058028936386,0.9304061532020569,0.021178508177399635,3,3
193,0.011712445877492428,0.01601291634142399,0.021390400826931,0.9377162456512451,0.013168029487133026,3,3
194,0.02764023095369339,0.027206040918827057,0.36285272240638733,0.5436391234397888,0.03866191208362579,2,3
195,0.010615890845656395,0.015054051764309406,0.017804602161049843,0.9401903748512268,0.01633506640791893,3,3
196,0.014160607010126114,0.022350836545228958,0.017682747915387154,0.9190384745597839,0.026767360046505928,3,3
197,0.01886250078678131,0.019954293966293335,0.02139079011976719,0.9158391952514648,0.023953203111886978,3,3
198,0.6875727772712708,0.047508303076028824,0.029463207349181175,0.10250183194875717,0.13295382261276245,0,0
199,0.01279364712536335,0.8470286130905151,0.023716982454061508,0.05850427597761154,0.05795653164386749,1,1
200,0.01742345467209816,0.021241098642349243,0.015079707838594913,0.9105122685432434,0.03574338182806969,3,3
201,0.039386797696352005,0.8359769582748413,0.012398716062307358,0.08433788269758224,0.027899667620658875,1,1
202,0.011049140244722366,0.01978430338203907,0.021489564329385757,0.9291399121284485,0.0185370072722435,3,3
203,0.014741209335625172,0.12054944783449173,0.06071750074625015,0.7247264385223389,0.07926543056964874,3,3
204,0.011658787727355957,0.899233341217041,0.014845001511275768,0.05322197452187538,0.021040841937065125,1,1
205,0.011400767602026463,0.03411304950714111,0.04948332905769348,0.877016007900238,0.027986908331513405,3,3
206,0.015924450010061264,0.06525233387947083,0.013128867372870445,0.8081640601158142,0.0975303053855896,3,3
207,0.016923341900110245,0.014258136041462421,0.023815233260393143,0.08047745376825333,0.8645259141921997,4,4
208,0.03820996358990669,0.027646752074360847,0.5127105712890625,0.2682656943798065,0.15316706895828247,4,2
209,0.016997525468468666,0.014932139776647091,0.015938470140099525,0.9082213044166565,0.043910492211580276,3,3
210,0.011478692293167114,0.021356787532567978,0.023330945521593094,0.9123961925506592,0.031437426805496216,3,3
211,0.012621133588254452,0.021262750029563904,0.018813712522387505,0.9303472638130188,0.01695515774190426,3,3
212,0.014157949946820736,0.01920504681766033,0.013787812553346157,0.9326909184455872,0.02015828713774681,3,3
213,0.014606604352593422,0.016036488115787506,0.014862065203487873,0.9290346503257751,0.025460094213485718,3,3
214,0.02049018256366253,0.016549408435821533,0.03489837422966957,0.8987541198730469,0.029307996854186058,3,3
215,0.8049288392066956,0.06113683432340622,0.019840598106384277,0.07931150496006012,0.03478216007351875,0,0
216,0.018217992037534714,0.7965384125709534,0.014890821650624275,0.13997934758663177,0.030373362824320793,1,1
217,0.021927619352936745,0.02572801522910595,0.028459081426262856,0.8960557579994202,0.027829548344016075,3,3
218,0.014047895558178425,0.015725696459412575,0.017060594633221626,0.9282180070877075,0.02494783326983452,3,3
219,0.016939081251621246,0.021919891238212585,0.02544480375945568,0.9121885299682617,0.023507706820964813,3,3
220,0.014461508952081203,0.021084703505039215,0.0156614538282156,0.9246525764465332,0.024139780551195145,3,3
221,0.015053767710924149,0.0826527550816536,0.027000827714800835,0.8223876953125,0.052904896438121796,3,3
222,0.014368082396686077,0.013952496461570263,0.01822022534906864,0.9322183728218079,0.02124081738293171,3,3
223,0.010253147222101688,0.020184533670544624,0.015955187380313873,0.9255662560462952,0.02804078720510006,3,3
224,0.016525104641914368,0.047801654785871506,0.0972069650888443,0.10433608293533325,0.7341300845146179,2,4
225,0.014387918636202812,0.016406863927841187,0.017727989703416824,0.9298349022865295,0.021642299368977547,3,3
226,0.025676339864730835,0.041777074337005615,0.7091190814971924,0.15379944443702698,0.06962797045707703,2,2
227,0.012509515509009361,0.01846054010093212,0.018564341589808464,0.9170146584510803,0.033450957387685776,3,3
228,0.012629097327589989,0.015511132776737213,0.014357058331370354,0.937406599521637,0.020096085965633392,3,3
229,0.01656726747751236,0.01980147324502468,0.016567859798669815,0.9196951985359192,0.02736811898648739,3,3
230,0.01589522883296013,0.023288607597351074,0.024615414440631866,0.9113506078720093,0.024850139394402504,3,3
231,0.012536385096609592,0.022745123133063316,0.02001808024942875,0.9216854572296143,0.02301497384905815,3,3
232,0.01821940205991268,0.05350622162222862,0.01750938966870308,0.8761030435562134,0.034661952406167984,3,3
233,0.14673957228660583,0.03141239657998085,0.026029575616121292,0.10794661939144135,0.6878718733787537,4,4
234,0.01369023323059082,0.050996892154216766,0.49326515197753906,0.40636223554611206,0.03568553179502487,3,2
235,0.011100939474999905,0.030266540125012398,0.11826546490192413,0.8080816864967346,0.03228536248207092,2,3
236,0.01931644417345524,0.017378952354192734,0.017960621044039726,0.9004791378974915,0.04486486315727234,4,3
237,0.01563861407339573,0.02217993699014187,0.020348036661744118,0.9064359664916992,0.03539744392037392,3,3
238,0.01355226431041956,0.016120079904794693,0.015717763453722,0.9333115816116333,0.021298391744494438,3,3
239,0.011783882044255733,0.042250312864780426,0.28728583455085754,0.5941634774208069,0.06451647728681564,3,3
240,0.4151202440261841,0.0971100702881813,0.271377831697464,0.08317862451076508,0.13321326673030853,2,0
241,0.011195030063390732,0.017910638824105263,0.039863839745521545,0.9121742248535156,0.018856262788176537,3,3
242,0.014386194758117199,0.018349353224039078,0.01967792399227619,0.923892617225647,0.023693889379501343,3,3
243,0.21437683701515198,0.25402936339378357,0.28474631905555725,0.21099166572093964,0.035855844616889954,0,2
244,0.016804032027721405,0.017878573387861252,0.021253306418657303,0.9093451499938965,0.03471891209483147,3,3
245,0.022248685359954834,0.014786678366363049,0.18159227073192596,0.6403699517250061,0.14100241661071777,4,3
246,0.01475285179913044,0.021004751324653625,0.022249147295951843,0.9159770011901855,0.026016172021627426,3,3
247,0.03637523204088211,0.016208671033382416,0.025677485391497612,0.07427278161048889,0.8474658131599426,4,4
248,0.016476517543196678,0.15310144424438477,0.5642085671424866,0.24032852053642273,0.025884930044412613,2,2
249,0.013946409337222576,0.01984264887869358,0.014300365932285786,0.9286746978759766,0.023235870525240898,3,3
250,0.012385346926748753,0.016764145344495773,0.019632546231150627,0.9310039281845093,0.020214037969708443,3,3
251,0.05057143792510033,0.02188217081129551,0.028461437672376633,0.10759881883859634,0.7914861440658569,4,4
252,0.011461827903985977,0.02711787261068821,0.02322935126721859,0.9084380865097046,0.029752861708402634,3,3
253,0.01041456963866949,0.015020903199911118,0.016067061573266983,0.9410834312438965,0.017414052039384842,3,3
254,0.04181888327002525,0.7494644522666931,0.03212141618132591,0.06356827914714813,0.11302696168422699,4,1
255,0.011883380822837353,0.18070529401302338,0.04397346079349518,0.7222821712493896,0.04115571081638336,3,3
256,0.016226965934038162,0.020486531779170036,0.613700270652771,0.3257332444190979,0.023852968588471413,2,2
257,0.01209511049091816,0.012766184285283089,0.012681636959314346,0.9374622106552124,0.024994859471917152,3,3
258,0.01894228719174862,0.016109853982925415,0.014767183922231197,0.916632890701294,0.03354775905609131,3,3
259,0.017064832150936127,0.8019682765007019,0.04202308505773544,0.11200559139251709,0.026938224211335182,1,1
260,0.05221829190850258,0.06736024469137192,0.39909613132476807,0.18281124532222748,0.29851412773132324,2,2
261,0.012297467328608036,0.5516218543052673,0.0670052245259285,0.2161690890789032,0.1529064029455185,4,1
262,0.01032193936407566,0.021520260721445084,0.017076976597309113,0.9338321089744568,0.01724875532090664,3,3
263,0.007918468676507473,0.01766352355480194,0.013314079493284225,0.9392449259757996,0.02185896970331669,3,3
264,0.01041583064943552,0.016483044251799583,0.01887635886669159,0.9378616809844971,0.016363102942705154,3,3
265,0.06899507343769073,0.1939859837293625,0.01871885173022747,0.14258772134780884,0.5757124423980713,4,4
266,0.016534408554434776,0.020696580410003662,0.017071880400180817,0.9169188141822815,0.02877824939787388,3,3
267,0.11267530173063278,0.029468199238181114,0.015568419359624386,0.13131533563137054,0.710972785949707,4,4
268,0.019055165350437164,0.01978367753326893,0.01867504231631756,0.9153600931167603,0.027125995606184006,3,3
269,0.012743083760142326,0.021242599934339523,0.01434554997831583,0.925677478313446,0.025991296395659447,3,3
270,0.018825363367795944,0.017478544265031815,0.031159011647105217,0.8891715407371521,0.043365463614463806,3,3
271,0.01718759536743164,0.01911059394478798,0.017968574538826942,0.9230520129203796,0.02268131636083126,3,3
272,0.012046840973198414,0.017817096784710884,0.8425271511077881,0.10564518719911575,0.021963728591799736,2,2
273,0.21181604266166687,0.17456366121768951,0.027843665331602097,0.07847708463668823,0.5072996020317078,4,4
